UTC_Time,Account,Operation,Coin,Change,Remark
2021-05-31 21:44:48,Spot,Large OTC trading,DOGE,-309.94008858,""
2021-06-01 00:09:07,Spot,Large OTC trading,BUSD,40.00000000,""
2021-06-01 00:09:07,Spot,Large OTC trading,VET,-315.75125116,""
2021-06-01 00:20:03,Spot,Buy,FIO,264.27000000,""
2021-06-01 00:20:03,Spot,Transaction Related,BUSD,-49.99988400,""
2021-06-01 06:23:03,Card,Card Cashback,BNB,0.00000914,""
2021-06-01 08:54:54,Card,Binance Card Spending,BNB,-0.00360000,""
2021-06-01 09:25:02,Card,Binance Card Spending,BNB,-0.00680000,""
2021-06-01 09:37:13,Card,Binance Card Spending,EUR,0.99000000,""
2021-06-01 14:49:55,Spot,Large OTC trading,BUSD,-50.00000000,""
2021-06-01 14:49:55,Spot,Large OTC trading,ETH,0.01914506,""
2021-06-01 14:58:33,Spot,Large OTC trading,BUSD,-100.00000000,""
2021-06-01 14:58:34,Spot,Large OTC trading,ETH,0.03861690,""
2021-06-01 19:38:01,Spot,Large OTC trading,BUSD,375.20778958,""
2021-06-01 19:38:01,Spot,Large OTC trading,BTC,-0.01043409,""
2021-06-01 19:39:06,Spot,Large OTC trading,BUSD,178.29490000,""
2021-06-01 19:39:06,Spot,Large OTC trading,ETH,-0.07000000,""
2021-06-01 22:29:04,Spot,Large OTC trading,BUSD,20.00000000,""
2021-06-01 22:29:04,Spot,Large OTC trading,DOGE,-55.05940910,""
2021-06-02 06:15:00,Card,Card Cashback,BNB,0.00000336,""
2021-06-02 10:56:00,Spot,Large OTC trading,BUSD,20.00000000,""
2021-06-02 10:56:00,Spot,Large OTC trading,DOGE,-47.63787592,""
2021-06-03 10:15:15,Spot,Large OTC trading,BUSD,30.00000000,""
2021-06-03 10:15:15,Spot,Large OTC trading,VET,-220.07042254,""
2021-06-03 10:19:10,Spot,Large OTC trading,ETH,0.05204881,""
2021-06-03 10:19:10,Spot,Large OTC trading,BUSD,-150.00000000,""
2021-06-03 10:23:02,Spot,Large OTC trading,BTC,0.00759746,""
2021-06-03 10:23:02,Spot,Large OTC trading,BUSD,-300.00000000,""
2021-06-03 10:39:03,Spot,Large OTC trading,ETH,0.06955844,""
2021-06-03 10:39:03,Spot,Large OTC trading,BUSD,-200.00000000,""
2021-06-03 13:49:22,Spot,Large OTC trading,SOL,5.15044505,""
2021-06-03 13:49:22,Spot,Large OTC trading,BUSD,-198.99980558,""
2021-06-03 20:06:49,Spot,Deposit,SEK,2452.50000000,""
2021-06-03 20:06:49,Spot,Transaction Related,BTC,0.00745400,""
2021-06-03 20:06:49,Spot,Transaction Related,SEK,-2452.50000000,""
2021-06-04 12:33:38,Card,Binance Card Spending,BNB,-0.00330000,""
2021-06-06 19:33:03,Card,Binance Card Spending,BNB,-0.00320000,""
2021-06-07 06:14:16,Card,Card Cashback,BNB,0.00000302,""
2021-06-08 02:21:51,Card,Binance Card Spending,EUR,0.99000000,""
2021-06-21 21:39:55,Spot,Transaction Related,BTC,0.00348800,""
2021-06-21 21:39:55,Spot,Deposit,SEK,981.00000000,""
2021-06-21 21:39:55,Spot,Transaction Related,SEK,-981.00000000,""
2021-06-22 01:22:39,Spot,Large OTC trading,BTC,-0.00188200,""
2021-06-22 01:22:39,Spot,Large OTC trading,ADA,50.00000000,""
2021-06-22 01:24:16,Spot,Large OTC trading,BTC,-0.00176450,""
2021-06-22 01:24:16,Spot,Large OTC trading,MATIC,50.00000000,""
2021-06-28 06:30:15,Spot,Deposit,EUR,200.00000000,""
2021-06-29 15:55:07,Spot,Large OTC trading,EUR,-200.00000000,""
2021-06-29 15:55:07,Spot,Large OTC trading,BUSD,237.84800000,""
2021-06-30 05:09:18,Card,Card Cashback,BNB,0.00000401,""
2021-07-01 05:10:34,Card,Card Cashback,BNB,0.00000806,""
